LATITUDE,LONGITUDE,PLACA_VEICULO
-23.4484082,-46.70007606,OXA1027
-23.48674333,-46.46962778,EUD1126
-23.5612119,-46.6810269,QNM6565
-23.48676597,-46.75348811,OXJ1491
-23.59126059,-46.68457272,QQK9437
-23.4443196,-46.5887048,ONM9903
-23.50355913,-46.64332048,QXF0214
-23.57471278,-46.60588705,PZD6593
-23.4892589,-46.46310405,CNZ2341
-23.58003769,-46.53237348,GCW9577
-23.47288863,-46.57818866,GKA4852
-23.49156066,-46.76054033,FIQ0734
-23.4728291,-46.59905549,QNW3808
-23.57217351,-46.70051437,QUF4052
-23.50055697,-46.75061448,HRF8052
-23.54821794,-46.55749541,BAP1272
-23.61284213,-46.50500835,EEU5907
-23.59888325,-46.58028342,EXM3477
-23.59888325,-46.58028342,PZD7739
-23.58671266,-46.50594341,BZP5657
-23.44733058,-46.73210487,BHP6247
-23.5691064,-46.4875588,EZM4226
-23.61219714,-46.50820603,CSK1197
-23.5059465,-46.6887088,FFN3959
-23.60193584,-46.46117174,ENS8809
-23.5573924,-46.6059633,GFZ1404
-23.54313205,-46.5391982,FOS8226
-23.57662186,-46.6337906,FZP1888
-23.51436871,-46.72758517,QQL0531
-23.54125951,-46.55477158,FMT1684
-23.49064395,-46.42295861,LQC2576
-23.54684652,-46.59486147,EEO7805
-23.5831748,-46.580288,PXK3230
-23.5012764,-46.4705061,BVA3928
-23.57663925,-46.51673824,QWW3384
-23.58181034,-46.63137232,FTZ8343
-23.53467059,-46.40048365,CMF1154
-23.58739053,-46.55628577,EUC5555
-23.40686664,-46.74168189,DEV7793
-23.5222716,-46.58226781,ECO7896
-23.49146427,-46.65948166,CEZ4719
-23.5753089,-46.6383628,FWO0994
-23.59263357,-46.48741361,BMC0970
-23.4466497,-46.70252373,FRG0617
-23.60408373,-46.46655046,EYQ6620
-23.49994652,-46.70684402,DDH8675
-23.46164662,-46.65487674,EMP8046
-23.56166,-46.57967598,PZP5924
-23.63139588,-46.47299083,EZH2415
-23.62184916,-46.75582551,DIR8715
-23.46953644,-46.65082386,FNZ2454
-23.6554799,-46.7170536,ELN5395
-23.5314346,-46.530017,FHH8A97
-23.58373116,-46.49025236,FKZ8814
-23.50627343,-46.65273192,AWV6198
-23.48482216,-46.66285267,CYU6224
-23.53223476,-46.56548383,EAT3495
-23.70057182,-46.73936823,FBR6686
-23.60328216,-46.61085061,EBG4302
-23.73064748,-46.78936308,EQK4505
-23.4981434,-46.4406615,BQG4554
-23.6307504,-46.6733039,EUG7130
-23.6222997,-46.5970037,EPY6901
-23.50021265,-46.44274499,ERP2669
-23.55066602,-46.39696684,HLO9384
-23.5508299,-46.5792476,FNI1660
-23.52369281,-46.43526528,DKT7547
-23.6177195,-46.63659464,ETF3037
-23.48015164,-46.58262021,FWJ5767
-23.46345446,-46.64113841,EDM3655
-23.57020708,-46.53685097,CPO4173
-23.46507904,-46.66577606,EMD3559
-23.50148652,-46.40953497,DID9994
-23.646576,-46.6094217,ERG8379
-23.50385649,-46.43551895,CET8486
-23.58312131,-46.60277126,CPM2264
-23.60188614,-46.53040737,QUH9734
-23.58224613,-46.60456086,GIY0867
-23.52331959,-46.40622038,DDF7481
-23.55733585,-46.46453174,BLL7813
-23.52923569,-46.51083856,LPZ4043
-23.511467,-46.62707416,FNP5406
-23.54667172,-46.54757474,EXF7727
-23.5728881,-46.5146673,AWA1519
-23.46384858,-46.58274312,BXK4737
-23.5155868,-46.51495987,AHV8595
-23.48821086,-46.4692839,EBR2708
-23.69491383,-46.79064406,CHX4547
-23.4813093,-46.68438967,DIN5715
-23.46337693,-46.67676385,CSL2778
-23.47100316,-46.70411167,FOJ9597
-23.6048156,-46.6059725,AUN3739
-23.60450819,-46.55784693,BWH6G93
-23.59906257,-46.50061922,DOM0842
-23.55358315,-46.49254853,DIB8229
-23.61748336,-46.50631989,FBD0988
-23.70792004,-46.70195174,PVZ1327
-23.60519702,-46.64503523,GOL5691
-23.4832429,-46.7164692,FJA9225
-23.6586157,-46.654361,EQK9393
-23.56079891,-46.58520579,FYB4E34
-23.51469949,-46.47138393,QNL4453
-23.63739607,-46.64425562,HIX5518
-23.52613585,-46.44876331,EGV4226
-23.63572824,-46.61804563,CMB5106
-23.54656268,-46.55202271,FMT6852
-23.58466719,-46.56131659,CLK4036
-23.47597296,-46.68844781,FMW0994
-23.633249,-46.6979809,EUZ3413
-23.56571303,-46.55051513,EMQ6433
-23.53849789,-46.59335868,GDW1006
-23.64081199,-46.74706651,AZR6728
-23.5756441,-46.7420382,FLD0419
-23.51575008,-46.45738036,DJL6620
-23.47942401,-46.66027224,KQW1601
-23.6620544,-46.6781684,FUK6518
-23.56061865,-46.44830063,KMC2141
-23.6050212,-46.43034165,ELS3723
-23.5442291,-46.541322,FTD4093
-23.53751779,-46.6788817,IXS8659
-23.7092891,-46.6901441,DNB3703
-23.47081003,-46.65027634,BHE4289
-23.58584978,-46.49657415,EPI9A40
-23.5315187,-46.46683511,FYQ4678
-23.65495672,-46.76402795,FBJ0509
-23.57186605,-46.48234474,JZB4323
-23.58261283,-46.55015711,PWH0422
-23.59687731,-46.633547,FMK7112
-23.62322656,-46.62741395,GEU8772
-23.5679917,-46.49130004,GBZ7687
-23.59657524,-46.50715531,KDH2456
-23.50865305,-46.56922084,EYV7572
-23.59752268,-46.59293871,ETU4184
-23.5063945,-46.62698285,CMR6082
-23.54854424,-46.45666534,QPD8F47
-23.51083366,-46.53152204,DGV7654
-23.53330591,-46.57195515,NLY1342
-23.53860545,-46.49758565,out/58
-23.5055772,-46.6641682,DTV7719
-23.53874145,-46.55997139,GJU8333
-23.5496646,-46.7499991,GAF6468
-23.55913348,-46.60651408,FHY5906
-23.41721325,-46.57990312,CGE0800
-23.6466777,-46.6385828,FEI3670
-23.59518485,-46.4999738,AWF7J13
-23.60307318,-46.44075092,FZL6175
-23.55305202,-46.46238365,CVE5000
-23.57436548,-46.75942521,FPS4595
-23.5882798,-46.4213906,FUI9441
-23.6692783,-46.6412134,EGO8866
-23.57134776,-46.6067888,KXM6934
-23.56583112,-46.40530262,DDG2638
-23.76928917,-46.70581454,GVT0496
-23.6656761,-46.652652,FSQ6516
-23.53965944,-46.44406738,LSQ0866
-23.5368016,-46.69076485,FRF7286
-23.61366698,-46.59711133,DES3400
-23.62262216,-46.4693381,BGS3244
-23.4781626,-46.70736817,FQL1403
-23.581956,-46.4154386,OQE0958
-23.5813391,-46.64177583,EET3314
-23.5971797,-46.633668,FQB7903
-23.45463645,-46.66510003,FKN3258
-23.6339724,-46.710843,BOB8819
-23.54755963,-46.550304,CMK9509
-23.6220507,-46.46574816,FAN6770
-23.68920719,-46.70120238,QXL3332
-23.61052059,-46.59703987,EGO5411
-23.69651806,-46.66280887,CRB6554
-23.60425886,-46.4723066,QQY0388
-23.5040632,-46.6683085,FXL6458
-23.55181745,-46.65272304,FQE2126
-23.61586335,-46.45548083,JGI7008
-23.68216164,-46.76700083,BMK0534
-23.45261701,-46.71091944,DFR8856
-23.6487251,-46.7003402,FGC2977
-23.52245785,-46.43892775,CCF6797
-23.54315783,-46.52358896,DIA7517
-23.59348614,-46.52312799,QQB2945
-23.4848139,-46.7275773,NTT2747
-23.53467059,-46.40048365,LVF8580
-23.49985387,-46.69708908,FQX7232
-23.63272402,-46.60780872,FQE3884
-23.6527474,-46.6358208,EKY1573
-23.46244713,-46.65773657,FLR1164
-23.56419037,-46.64911627,NMA3001
-23.60794097,-46.61051403,GNP7040
-23.7260922,-46.6829297,PZU9629
-23.7719653,-46.7189807,BMO3445
-23.56622567,-46.58701891,FMA1626
-23.6016654,-46.4826127,EEX7343
-23.45057865,-46.57472152,CIY7528
-23.49211445,-46.50478197,DIG2440
-23.5632649,-46.5768251,BPK8705
-23.5807384,-46.4377391,APN1573
-23.61009378,-46.48703798,FOR6507
-23.52259956,-46.40174142,CDU2853
-23.51162389,-46.58627053,EFY4325
-23.5474594,-46.60475144,QPN9734
-23.50228542,-46.4248419,BFH3514
-23.57126916,-46.64180701,FJP6403
-23.5228021,-46.4216079,CSX3273
-23.5993033,-46.61268491,ASL9336
-23.493215,-46.5063163,HTI9064
-23.6643604,-46.649932,EMX6988
-23.58012006,-46.49949961,QMX2842
-23.6304058,-46.6346031,DUG7819
-23.5254874,-46.601,EUV8146
-23.5653245,-46.51513,EQJ4301
-23.578192,-46.7074464,MZE9916
-23.62546372,-46.59010251,GFX5083
-23.52147979,-46.39886768,DTD9145
-23.46567024,-46.58547119,BYA3999
-23.4450015,-46.70288613,EFA2045
-23.5512859,-46.4104763,FYC0004
-23.5040854,-46.58467516,BRH7667
-23.6464099,-46.6472822,BPF2149
-23.48147314,-46.71082665,EPN3149
-23.49852463,-46.58768004,DDD5584
-23.55294436,-46.74610609,PYJ9980
-23.52874286,-46.56066432,GCM3F48
-23.5034202,-46.3842548,CCQ4362
-23.64710184,-46.74713582,CHB1429
-23.6000557,-46.5762981,GJY9921
-23.5750721,-46.6385298,FYE3376
-23.51302152,-46.41686097,OWS3436
-23.54081823,-46.56852688,FTG3634
-23.6129362,-46.48889961,FVI9082
-23.47829974,-46.74781024,GJX9964
-23.6121441,-46.45595061,PWZ9786
-23.57945871,-46.50254933,GAX5542
-23.49798279,-46.62489479,EZX6393
-23.55242247,-46.49172939,CEC2848
-23.67320442,-46.75117906,EUG0095
-23.4449161,-46.74812453,FBQ2273
-23.45818789,-46.6766273,CJP3944
-23.43689005,-46.70936341,PWO8417
-23.56435896,-46.5810557,FIF4236
-23.68315453,-46.70512257,EPJ0794
-23.55301925,-46.75598825,FST5688
-23.56596738,-46.47947644,EOA4174
-23.69256636,-46.64544165,EIA0179
-23.57195336,-46.56766217,CHS9768
-23.7309071,-46.6955117,BUW9409
-23.49296431,-46.59541544,PZD9644
-23.5001268,-46.440202,BYB9748
-23.59356367,-46.59875901,QQS7554
-23.5941061,-46.63513242,GIX1150
-23.59280315,-46.60252756,DQM4227
-23.45184022,-46.58777979,CCP3798
-23.47888391,-46.7602379,FTE7091
-23.53140215,-46.67722022,OXF4226
-23.5408996,-46.4730592,CJA2643
-23.57500839,-46.49179864,BWJ7390
-23.7075474,-46.7021494,FWX4664
-23.57724573,-46.75512593,EYO0150
-23.6251919,-46.62495929,FLI2597
-23.60162294,-46.53878278,LPO2435
-23.51335019,-46.73091757,PZN1209
-23.53036481,-46.73271649,GDT2758
-23.60949706,-46.61403303,QXC7857
-23.49296398,-46.74213973,ECP3444
-23.58947445,-46.76717416,CBI2041
-23.49152022,-46.46869076,PXZ0642
-23.58818946,-46.4089728,DAD8918
-23.711654,-46.7065084,ELI4937
-23.6459203,-46.7185994,FJN7574
-23.6524604,-46.7177803,EUT1591
-23.54327488,-46.47977165,GAB4D94
-23.54770887,-46.51612941,EFS2830
-23.49920022,-46.47875439,CBU6146
-23.6763779,-46.6488449,OLT0597
-23.75996333,-46.66550033,FNB4448
-23.53579807,-46.59509372,PWC3860
-23.5971024,-46.4534622,CCH6639
-23.58361418,-46.54618715,FLC1678
-23.56453682,-46.5784541,FCZ6492
-23.50540097,-46.73705376,EVK8339
-23.5864232,-46.57619422,PVY8764
-23.52165743,-46.52725802,QXL0875
-23.49051699,-46.39214747,BJB1173
-23.5394661,-46.43305521,BUO8428
-23.6688468,-46.7332491,EMX8466
-23.59285407,-46.5217165,QOW6940
-23.596732,-46.627164,FPX1509
-23.59480716,-46.4564225,FEK3160
-23.56759739,-46.57067552,FPC0783
-23.57885078,-46.54397333,FLZ6353
-23.53699296,-46.49295086,CSL3354
-23.52201903,-46.59401628,LTJ4712
-23.49357485,-46.45746015,FHL4765
-23.57245922,-46.54347839,DIB8896
-23.57238124,-46.57330023,DPM9074
-23.5445563,-46.41680371,ETO2480
-23.54298232,-46.48593208,DUE2309
-23.5391076,-46.62704694,DCU6A70
-23.5657133,-46.5667949,EFI9428
-23.58139324,-46.59635495,LUN5576
-23.37415466,-46.57563867,GDD6590
-23.6027695,-46.6307149,DVL0625
-23.44772362,-46.57912753,CQI5214
-23.51243869,-46.49780088,HCR6978
-23.6323457,-46.7128149,BTF5173
-23.5649233,-46.7508139,EMS9486
-23.52284024,-46.44293624,FLA9614
-23.60000766,-46.39903161,CZP6056
-23.5921704,-46.7665469,DVN7107
-23.5775338,-46.58958307,GBU1928
-23.47859275,-46.4277504,BMJ2953
-23.53575107,-46.5201377,QQF6280
-23.67551714,-46.68572754,PXD5859
-23.57235606,-46.64125056,MMK6816
-23.57609215,-46.63506089,FSH9512
-23.63725456,-46.71848509,CRK5431
-23.53894703,-46.43827969,DEF0757
-23.45008248,-46.56974121,ELM6721
-23.5824365,-46.5572403,FST2285
-23.6786296,-46.6464001,DRJ1170
-23.49208057,-46.3952202,CAE3655
-23.5261828,-46.4664591,DJF5508
-23.58046189,-46.60593398,HIX5235
-23.57870714,-46.58275905,CTA9602
-23.52942668,-46.70218264,GGR8126
-23.60150555,-46.57324583,GAO5138
-23.64691715,-46.73385084,CCG1182
-23.575495,-46.5330825,OQE3648
-23.69331824,-46.7837327,CFM6894
-23.53039852,-46.5307664,GDE0996
-23.59000183,-46.72984794,EVW2583
-23.60025917,-46.62673941,FQP2047
-23.59434567,-46.63511602,DAN8509
-23.49147893,-46.45241845,CAZ0826
-23.57255148,-46.63866551,EEW8456
-23.53245368,-46.51985867,CIE7929
-23.529752,-46.69128815,FZG2551
-23.54650857,-46.50925257,EYF1558
-23.4892429,-46.626101,DSV4500
-23.5488816,-46.41314075,CXR8247
-23.62459459,-46.4591995,EYH9782
-23.55921353,-46.46108697,KYC5680
-23.4916479,-46.5819672,FWG7356
-23.47982647,-46.42202321,FOX9038
-23.52937613,-46.66513993,FLC9648
-23.54898606,-46.60184779,QXA6349
-23.5878369,-46.408805,FJK3896
-23.56743097,-46.62436805,QNC8822
-23.4977734,-46.7491153,ERZ4791
-23.5967116,-46.54652012,EVU0750
-23.61898416,-46.64074622,QXA2517
-23.6012205,-46.54133048,FAC4517
-23.59810274,-46.60682774,FPA3F84
-23.6608842,-46.77667739,EFY1813
-23.4753667,-46.5813655,FQO9954
-23.57772065,-46.54307987,EBK8108
-23.68687965,-46.68961344,FZY2044
-23.71656618,-46.77782885,CNZ8486
-23.4951122,-46.65262074,QQU8371
-23.53501327,-46.54472546,QQT5759
-23.5921505,-46.5884878,FGY6272
-23.61519835,-46.63113753,DDT6054
-23.66068187,-46.73197674,CBE3850
-23.5981447,-46.4398766,AXW7194
-23.5496415,-46.5479523,BVT0804
-23.60201358,-46.55317521,LCH4962
-23.46033169,-46.59615994,DLY7044
-23.61329699,-46.61353192,GEM7035
-23.57320737,-46.51245605,ERI1748
-23.6108037,-46.4926996,FJW4348
-23.690551,-46.68647,EYC3467
-23.48175574,-46.56802083,AQF4473
-23.47200583,-46.58191477,CGP9566
-23.50560858,-46.43416237,DEB8645
-23.57801674,-46.7903004,EZO4105
-23.7284768,-46.6963656,HDK8483
-23.74446812,-46.70116843,QUK7520
-23.54760709,-46.50876869,FZO3310
-23.61122757,-46.49958087,CAN1976
-23.60435813,-46.47897822,DIK3351
-23.4613608,-46.6300986,FSK9628
-23.47792198,-46.60867555,BJA1591
-23.55865601,-46.75156808,FME2037
-23.53628907,-46.52866601,QPR0051
-23.65495602,-46.73528605,BOD5012
-23.50841177,-46.56931902,APO2302
-23.55372696,-46.51736864,EEK8312
-23.68091846,-46.76635295,PUZ4279
-23.64436876,-46.76750494,EPN5985
-23.56927952,-46.49248147,PZU2488
-23.6485011,-46.7092865,EBZ3943
-23.6048229,-46.5603401,CKC9564
-23.62849125,-46.7669889,JKE5895
-23.5697781,-46.55071459,FRC7323
-23.48944041,-46.7489003,EWD3440
-23.595658,-46.579026,FKA6279
-23.59799059,-46.39759693,CRS8169
-23.48987384,-46.4770761,EQQ7209
-23.68927068,-46.63842107,EYT1988
-23.55750976,-46.4625378,CHR1914
-23.53412135,-46.53687804,ENM0070
-23.56422529,-46.40329631,CSW1820
-23.48219602,-46.7073348,FIG0242
-23.45042785,-46.57381775,GCA7171
-23.55499018,-46.46249843,EMQ6080
-23.623034,-46.7521564,EDD0034
-23.43042132,-46.59315749,FLX1263
-23.76025762,-46.67729942,BSQ0133
-23.54305866,-46.69401644,FNV2511
-23.5677539,-46.5859056,EVK1297
-23.53677119,-46.71728405,DZE5484
-23.58311883,-46.60075412,BVU3961
-23.60569072,-46.48573838,EMH8557
-23.57160272,-46.61984163,GIY9835
-23.69702086,-46.66092256,PVH4760
-23.7429647,-46.7089508,DUA6934
-23.53369128,-46.51570433,CCB2899
-23.56205297,-46.54751017,CMU6720
-23.566426,-46.41700099,CLL3592
-23.56528767,-46.5435909,GFI5233
-23.5096822,-46.4382943,CIR9277
-23.60645302,-46.67333993,FRG0863
-23.5307379,-46.501189,OFB5045
-23.47668369,-46.75953351,FXF0183
-23.623763,-46.662827,EZP5626
-23.5628245,-46.55920836,EZO7858
-23.5602415,-46.5163424,DWB3874
-23.60626892,-46.64525634,GIE9A48
-23.5252155,-46.3984831,JEG9017
-23.5433912,-46.56027255,FSL8621
-23.4905528,-46.75731476,DUF1805
-23.47784288,-46.70013696,DNB9851
-23.6072552,-46.5225584,PYK5769
-23.63560988,-46.76672233,CLM2247
-23.6781443,-46.663537,DGV0011
-23.46343696,-46.60341365,FTE9172
-23.57861113,-46.53925568,FAN5543
-23.60612089,-46.53005134,FJW7959
-23.47722807,-46.5934522,GJD1406
-23.65865132,-46.66477253,EGV5227
-23.5682293,-46.40309875,QUS6423
-23.46677014,-46.58555446,CFW0850
-23.52007123,-46.48543159,CNT9265
-23.47962109,-46.71322777,CHU5964
-23.6012303,-46.5490179,FGL9756
-23.60105286,-46.63064346,FQR5554
-23.57966271,-46.48666316,GJX8447
-23.5372987,-46.68417273,PVT6186
-23.57402825,-46.53337956,HMX5736
-23.50274381,-46.60426082,DKI0382
-23.574046,-46.5146384,GBV7009
-23.45961109,-46.59815911,PZA7514
-23.4461413,-46.59202201,GGW6445
-23.4461413,-46.59202201,QPZ3175
-23.6808479,-46.663735,CFB8515
-23.42506448,-46.58907678,BON3891
-23.59471782,-46.59992558,FKU8324
-23.5846004,-46.6120725,BAI6467
-23.60901363,-46.50382533,EZD7875
-23.5593604,-46.5820751,FBP0203
-23.61301042,-46.68820986,CAR0221
-23.54138989,-46.70369313,GBI2255
-23.46558912,-46.60339267,OXE1279
-23.59682009,-46.59946817,DHQ8589
-23.52787474,-46.39244294,AOS6534
-23.69388848,-46.67595761,CMP3235
-23.4387938,-46.7465638,FIU2108
-23.50829478,-46.58060868,JVI8218
-23.52128214,-46.4881294,EUY2537
-23.58865569,-46.51377502,FTP7955
-23.61514057,-46.51605989,QQS4436
-23.55339146,-46.43216417,DMW6748
-23.60642659,-46.64666889,GAG1385
-23.4825626,-46.578638,GEU0820
-23.51799122,-46.49453871,CLN6890
-23.62302144,-46.41460397,FWH4122
-23.53300093,-46.44251596,GBJ8930
-23.54653637,-46.48573255,BYN9961
-23.49197997,-46.71027398,EXI2947
-23.58395438,-46.4907823,DEC7785
-23.4705015,-46.7447624,EUL7625
-23.4548068,-46.7134538,EWS8026
-23.60304502,-46.52929036,FIT7269
-23.4948141,-46.43316563,GJU7799
-23.50125107,-46.57052919,ECS0274
-23.6489728,-46.5981171,BUK9300
-23.569418,-46.47861229,FKP0620
-23.5351942,-46.7425319,EZS6392
-23.5975064,-46.4835281,BVU4289
-23.74209437,-46.71043429,FWM3628
-23.49825111,-46.66757742,EQH4607
-23.45840355,-46.60874956,AWW2069
-23.60017674,-46.6477131,GIC0433
-23.66088192,-46.65369364,BRC5037
-23.55154656,-46.68121641,FNP7337
-23.51832858,-46.41563176,CBJ5430
-23.66025953,-46.73156794,HRI0207
-23.61538929,-46.50573679,EWL4821
-23.47728949,-46.72272553,GDX9261
-23.55229444,-46.48371433,EBW9309
-23.48233853,-46.60412142,BZB7499
-23.61354202,-46.52289165,GTI3719
-23.5477023,-46.4524445,HEO7424
-23.5099668,-46.50071527,BOF4429
-23.63157574,-46.72457399,DYC9007
-23.5019817,-46.469902,CJZ6494
-23.71067627,-46.71137044,CRB9872
-23.50745639,-46.7081391,EGV9959
-23.61692813,-46.61129591,GAU2933
-23.5447924,-46.6929367,FPK1184
-23.61340395,-46.6227346,FAD0957
-23.48792779,-46.68460085,EWX9417
-23.61421445,-46.47672357,FEU3078
-23.5737203,-46.55931312,FXM1786
-23.60357668,-46.60799714,GHB5328
-23.5129759,-46.52167028,EGA3376
-23.46418394,-46.66483165,GKC0828
-23.5269144,-46.4611707,FFP0760
-23.75448136,-46.68502844,CAJ7345
-23.53060172,-46.68668648,FMX7684
-23.61011067,-46.4796226,FHU5182
-23.5117086,-46.4080037,LBH8789
-23.51013612,-46.39641323,DCO2297
-23.56471264,-46.41677134,CIA4600
-23.59693303,-46.52411621,QXJ9544
-23.52396362,-46.68769251,FKE7921
-23.501937,-46.58521939,FTO3740
-23.7084178,-46.652603,AWA2861
-23.5706103,-46.6374233,DVB0466
-23.6430487,-46.7029297,DRG1257
-23.4904785,-46.59369414,FWJ8804
-23.54298316,-46.42066587,EAU5747
-23.59784774,-46.5914053,FCB3284
-23.6668114,-46.7126421,CFA0323
-23.74073661,-46.70628243,FGC0685
-23.57511982,-46.4118467,FDK7833
-23.55703834,-46.45953955,GCV6489
-23.56285751,-46.49191516,FIC3678
-23.52356228,-46.55802529,FSL4399
-23.60625518,-46.61239185,CYM3596
-23.6061632,-46.55230729,FWY4064
-23.51790559,-46.69524243,FUZ3248
-23.53383,-46.5235636,FZZ8239
-23.551293,-46.64708938,APB2159
-23.52370188,-46.47380076,HRH1351
-23.54676481,-46.56102704,FKJ2553
-23.65346129,-46.77134735,BOH5214
-23.50152186,-46.62713656,BPQ2834
-23.82505423,-46.71998485,BGR0249
-23.52195761,-46.70138579,QBD5793
-23.49800418,-46.59962633,FWP4836
-23.66813166,-46.7412719,EHM5005
-23.5522162,-46.5869486,FLY0315
-23.48852839,-46.74858105,FCB4954
-23.5236056,-46.6675796,FJE7362
-23.6033486,-46.6381934,EBD7344
-23.70058338,-46.64089543,DDB3545
-23.4892521,-46.62554216,FJT1731
-23.5973521,-46.6551245,EQY0913
-23.64474931,-46.72743175,QNB9013
-23.50474679,-46.71135104,DYI6188
-23.56287346,-46.64903376,QJF4119
-23.59190257,-46.50166764,ELQ8946
-23.51115149,-46.42702168,FXI8377
-23.57600507,-46.60515357,EQT8051
-23.59031821,-46.58194626,QNU2033
-23.5421036,-46.5215331,GDL9097
-23.68541564,-46.70005409,EQT6997
-23.54604248,-46.56832726,PZK2402
-23.60996745,-46.47692694,CMW5022
-23.5310379,-46.5320985,FVE2958
-23.58627215,-46.61224996,CMP0751
-23.58968382,-46.62657641,FKE7188
-23.50663643,-46.41944658,CAC1821
-23.5123973,-46.6511063,FCH1528
-23.53096301,-46.66152343,GEP6775
-23.82686544,-46.73155982,CIN7283
-23.5655246,-46.6146745,DSW1685
-23.5366504,-46.5822866,FXW5035
-23.5362351,-46.7322805,EXS9450
-23.630062,-46.67345576,EBG0217
-23.630062,-46.67345576,GCI2922
-23.55957475,-46.43449272,CWD4562
-23.54077578,-46.74604458,GUD1703
-23.59704987,-46.53402623,HMJ4782
-23.59557465,-46.68364283,BNK4706
-23.60115084,-46.47538931,QQS4427
-23.52839764,-46.68227315,EBP5572
-23.57216381,-46.5135464,DFR0944
-23.4985255,-46.6751745,PYA7910
-23.45919931,-46.59593077,ELO7375
-23.60364348,-46.66418594,FPB7685
-23.60364348,-46.66418594,FTN6854
-23.47081003,-46.65027634,EVM3015
-23.59155168,-46.56697009,QUW0731
-23.57456739,-46.62467983,ELD3705
-23.6761056,-46.69102301,FLQ3100
-23.58952213,-46.53175565,OPR1897
-23.60735022,-46.5583887,DXW3846
-23.60440202,-46.39730738,FTH9831
-23.45528493,-46.6724559,FCL9948
-23.58184356,-46.59143506,FGX8744
-23.43197056,-46.78994109,FQY0814
-23.56306629,-46.5177898,EMS9I09
-23.57147378,-46.5367174,DEV6925
-23.49121772,-46.62523725,FCP7762
-23.59933134,-46.60384525,CCP1935
-23.5840205,-46.4963476,PZU5666
-23.59276767,-46.64212636,EDV3946
-23.59010197,-46.60015832,KIV7102
-23.59669556,-46.61342897,GCD1694
-23.5855364,-46.543008,FAD3344
-23.59276767,-46.64212636,EGV3946
-23.59496921,-46.40110471,FYV9533
-23.63578607,-46.76538326,QWV0804
-23.54465296,-46.41039476,HKN9836
-23.5538942,-46.4378138,FDI0644
-23.57855304,-46.73632759,FTS6771
-23.61181475,-46.46091332,EYD8717
-23.50225077,-46.65813284,EUY6401
-23.59964075,-46.48501276,DNX1212
-23.4887052,-46.7499083,PZD5934
-23.74966793,-46.68770393,IZU0B15
-23.48010596,-46.67318352,EMA2908
-23.5674805,-46.6382001,NIL1623
-23.49672601,-46.44029212,FVV9154
-23.60998392,-46.49277015,EEF4555
-23.59770834,-46.63084358,GKG7494
-23.7225659,-46.6949221,CPD2785
-23.57183747,-46.49857309,QND9170
-23.67955695,-46.74130374,EYQ7145
-23.60410846,-46.61373485,FNK3958
-23.6059421,-46.4978324,EGA5048
-23.49032038,-46.6247295,DYS8255
-23.5730555,-46.4931803,DQN9912
-23.55010507,-46.6949913,EKL4586
-23.43745304,-46.5693684,CPZ1528
-23.5982523,-46.6441692,FDN1787
-23.58714334,-46.52536126,EFP3798
-23.582305,-46.5817919,FFT3018
-23.50112584,-46.67675116,ELN0285
-23.5134002,-46.44377824,BNX1301
-23.6195707,-46.4201276,CFK3183
-23.60235775,-46.68911609,DDU5165
-23.58428703,-46.51953864,FZJ1721
-23.51823123,-46.38805164,COI4515
-23.60285055,-46.40421938,FIC1399
-23.5401432,-46.523555,FVD9753
-23.48383231,-46.65477022,EZL6365
-23.5613491,-46.4086387,GHN2716
-23.46055235,-46.70840144,CAT6373
-23.53989405,-46.65976822,EXM3005
-23.49592153,-46.58055307,QQK7985
-23.56492973,-46.48747551,BUA5057
-23.624929,-46.6313941,DQL4696
-23.590636,-46.6072708,AZN3983
